x,pi2
40470000000,97997320
40480000000,98019247
40490000000,98041369
40500000000,98063638
40510000000,98085786
40520000000,98107991
40530000000,98130229
40540000000,98152528
40550000000,98174788
40560000000,98196845
40570000000,98218937
40580000000,98241106
40590000000,98263245
40600000000,98285196
40610000000,98307547
40620000000,98329703
40630000000,98351737
40640000000,98373748
40650000000,98395972
40660000000,98418000
40670000000,98440192
40680000000,98462269
40690000000,98484363
40700000000,98506505
40710000000,98528565
40720000000,98550949
40730000000,98572889
40740000000,98595116
40750000000,98617267
40760000000,98639513
40770000000,98661902
40780000000,98684156
40790000000,98706336
40800000000,98728473
40810000000,98750727
40820000000,98772682
40830000000,98795045
40840000000,98816980
40850000000,98839341
40860000000,98861196
40870000000,98883527
40880000000,98905586
40890000000,98927715
40900000000,98949796
40910000000,98971775
40920000000,98993889
40930000000,99015935
40940000000,99038033
40950000000,99059999
40960000000,99082356
40970000000,99104440
40980000000,99126271
40990000000,99148393
41000000000,99170463
41010000000,99192729
41020000000,99214715
41030000000,99236771
41040000000,99258765
41050000000,99280776
41060000000,99302741
41070000000,99324648
41080000000,99346731
41090000000,99368926
41100000000,99390898
41110000000,99412966
41120000000,99435201
41130000000,99457167
41140000000,99479067
41150000000,99501270
41160000000,99523449
41170000000,99545626
41180000000,99567862
41190000000,99589925
41200000000,99611947
41210000000,99634004
41220000000,99656162
41230000000,99678361
41240000000,99700359
41250000000,99722550
41260000000,99744606
41270000000,99766645
41280000000,99788611
41290000000,99810711
41300000000,99832830
41310000000,99855180
41320000000,99876992
41330000000,99899096
41340000000,99921031
41350000000,99943098
41360000000,99965393
41370000000,99987495
41380000000,100009614
41390000000,100031746
41400000000,100053936
41410000000,100075967
41420000000,100098143
41430000000,100120215
41440000000,100142104
41450000000,100164412
41460000000,100186571
41470000000,100208405
41480000000,100230345
41490000000,100252041
41500000000,100274089
41510000000,100296341
41520000000,100318423
41530000000,100340339
41540000000,100362454
41550000000,100384416
41560000000,100406433
41570000000,100428686
41580000000,100450958
41590000000,100473048
41600000000,100495057
41610000000,100517458
41620000000,100539658
41630000000,100561879
41640000000,100583848
41650000000,100605901
41660000000,100628031
41670000000,100650056
41680000000,100671879
41690000000,100693848
41700000000,100715948
41710000000,100737893
41720000000,100759990
41730000000,100782178
41740000000,100804244
41750000000,100826216
41760000000,100848385
41770000000,100870682
41780000000,100892735
41790000000,100914800
41800000000,100936928
41810000000,100958993
41820000000,100981070
41830000000,101002943
41840000000,101024796
41850000000,101046941
41860000000,101069003
41870000000,101091059
41880000000,101113135
41890000000,101135284
41900000000,101157286
41910000000,101179593
41920000000,101201902
41930000000,101223970
41940000000,101246213
41950000000,101268400
41960000000,101290516
41970000000,101312583
41980000000,101334537
41990000000,101356673
42000000000,101378655
42010000000,101400893
42020000000,101423019
42030000000,101445272
42040000000,101467450
42050000000,101489675
42060000000,101511622
42070000000,101533794
42080000000,101555709
42090000000,101577716
42100000000,101599951
42110000000,101622068
42120000000,101644008
42130000000,101666107
42140000000,101688008
42150000000,101710148
42160000000,101732230
42170000000,101754328
42180000000,101776504
42190000000,101798442
42200000000,101820611
42210000000,101842657
42220000000,101864742
42230000000,101886831
42240000000,101908970
42250000000,101931132
42260000000,101953112
42270000000,101975080
42280000000,101997146
42290000000,102019138
42300000000,102041124
42310000000,102063076
42320000000,102085117
42330000000,102107033
42340000000,102128996
42350000000,102150936
42360000000,102173039
42370000000,102194872
42380000000,102217186
42390000000,102239272
42400000000,102261207
42410000000,102283317
42420000000,102305352
42430000000,102327370
42440000000,102349444
42450000000,102371469
42460000000,102393402
42470000000,102415201
42480000000,102437321
42490000000,102459294
42500000000,102481445
42510000000,102503559
42520000000,102525566
42530000000,102547477
42540000000,102569379
42550000000,102591507
42560000000,102613581
42570000000,102635805
42580000000,102657831
42590000000,102680109
42600000000,102702060
42610000000,102723972
42620000000,102745933
42630000000,102767934
42640000000,102789984
42650000000,102812165
42660000000,102834216
42670000000,102856215
42680000000,102878575
42690000000,102900564
42700000000,102922601
42710000000,102944493
42720000000,102966556
42730000000,102988393
42740000000,103010442
42750000000,103032451
42760000000,103054499
42770000000,103076583
42780000000,103098625
42790000000,103120792
42800000000,103142566
42810000000,103164626
42820000000,103186445
42830000000,103208598
42840000000,103230769
42850000000,103252648
42860000000,103274749
42870000000,103296645
42880000000,103318743
42890000000,103340587
42900000000,103362789
42910000000,103384800
42920000000,103406856
42930000000,103428918
42940000000,103450931
42950000000,103473029
42960000000,103494880
42970000000,103516882
42980000000,103538753
42990000000,103560788
43000000000,103582937
43010000000,103605187
43020000000,103627393
43030000000,103649513
43040000000,103671644
43050000000,103693804
43060000000,103715789
43070000000,103737862
43080000000,103759782
43090000000,103781713
43100000000,103803713
43110000000,103825849
43120000000,103847832
43130000000,103869797
43140000000,103891678
43150000000,103913747
43160000000,103935586
43170000000,103957701
43180000000,103979517
43190000000,104001613
43200000000,104023556
43210000000,104045652
43220000000,104067864
43230000000,104089806
43240000000,104111980
43250000000,104133974
43260000000,104155949
43270000000,104178074
43280000000,104200007
43290000000,104221975
43300000000,104244095
43310000000,104266370
43320000000,104288343
43330000000,104310221
43340000000,104332313
43350000000,104354424
43360000000,104376549
43370000000,104398697
43380000000,104420570
43390000000,104442497
43400000000,104464463
43410000000,104486432
43420000000,104508338
43430000000,104530388
43440000000,104552374
43450000000,104574551
43460000000,104596429
43470000000,104618497
43480000000,104640625
43490000000,104662764
43500000000,104684771
43510000000,104706926
43520000000,104729008
43530000000,104750941
43540000000,104773098
43550000000,104795122
43560000000,104817178
43570000000,104839322
43580000000,104861375
43590000000,104883439
43600000000,104905516
43610000000,104927579
43620000000,104949616
43630000000,104971632
43640000000,104993646
43650000000,105015544
43660000000,105037554
43670000000,105059453
43680000000,105081563
43690000000,105103805
43700000000,105125662
43710000000,105147576
43720000000,105169567
43730000000,105191429
43740000000,105213303
43750000000,105235456
43760000000,105257452
43770000000,105279680
43780000000,105301709
43790000000,105323686
43800000000,105345510
43810000000,105367305
43820000000,105389441
43830000000,105411355
43840000000,105433232
43850000000,105455475
43860000000,105477512
43870000000,105499582
43880000000,105521503
43890000000,105543550
43900000000,105565536
43910000000,105587370
43920000000,105609190
43930000000,105631189
43940000000,105653081
43950000000,105675053
43960000000,105696923
43970000000,105719111
43980000000,105741083
43990000000,105763145
44000000000,105785108
44010000000,105806948
44020000000,105828715
44030000000,105850553
44040000000,105872464
44050000000,105894617
44060000000,105916294
44070000000,105938272
44080000000,105960318
44090000000,105982093
44100000000,106004035
44110000000,106025879
44120000000,106047875
44130000000,106069878
44140000000,106091959
44150000000,106113934
44160000000,106135826
44170000000,106157582
44180000000,106179534
44190000000,106201711
44200000000,106223626
44210000000,106245488
44220000000,106267624
44230000000,106289774
44240000000,106311755
44250000000,106333752
44260000000,106355780
44270000000,106377482
44280000000,106399428
44290000000,106421515
44300000000,106443572
44310000000,106465544
44320000000,106487659
44330000000,106509605
44340000000,106531455
44350000000,106553441
44360000000,106575333
44370000000,106597330
44380000000,106619579
44390000000,106641565
44400000000,106663605
44410000000,106685721
44420000000,106707520
44430000000,106729457
44440000000,106751385
44450000000,106773399
44460000000,106795268
44470000000,106817389
44480000000,106839440
44490000000,106861356
44500000000,106883512
44510000000,106905622
44520000000,106927503
44530000000,106949595
44540000000,106971439
44550000000,106993557
44560000000,107015482
44570000000,107037353
44580000000,107059254
44590000000,107081099
44600000000,107103116
44610000000,107124886
44620000000,107146780
44630000000,107168511
44640000000,107190386
44650000000,107212316
44660000000,107233908
44670000000,107255958
44680000000,107277859
44690000000,107299843
44700000000,107321851
44710000000,107343635
44720000000,107365452
44730000000,107387431
44740000000,107409577
44750000000,107431593
44760000000,107453484
44770000000,107475309
44780000000,107497386
44790000000,107519325
44800000000,107541367
44810000000,107563547
44820000000,107585404
44830000000,107607447
44840000000,107629416
44850000000,107651425
44860000000,107673285
44870000000,107695175
44880000000,107717263
44890000000,107739120
44900000000,107760921
44910000000,107782709
44920000000,107804788
44930000000,107826665
44940000000,107848616
44950000000,107870552
44960000000,107892482
44970000000,107914612
44980000000,107936761
44990000000,107958955
45000000000,107980774
45010000000,108002760
45020000000,108024667
45030000000,108046556
45040000000,108068495
45050000000,108090494
45060000000,108112642
45070000000,108134475
45080000000,108156438
45090000000,108178331
45100000000,108200203
45110000000,108222094
45120000000,108243921
45130000000,108265853
45140000000,108287862
45150000000,108309842
45160000000,108331735
45170000000,108353548
45180000000,108375644
45190000000,108397600
45200000000,108419615
45210000000,108441659
45220000000,108463716
45230000000,108485521
45240000000,108507510
45250000000,108529516
45260000000,108551220
45270000000,108572993
45280000000,108595099
45290000000,108617166
45300000000,108639120
45310000000,108660754
45320000000,108682712
45330000000,108704722
45340000000,108726680
45350000000,108748700
45360000000,108770608
45370000000,108792362
45380000000,108814463
45390000000,108836332
45400000000,108858120
45410000000,108880046
45420000000,108901918
45430000000,108923686
45440000000,108945567
45450000000,108967433
45460000000,108989323
45470000000,109011199
45480000000,109032944
45490000000,109054697
45500000000,109076634
45510000000,109098674
45520000000,109120723
45530000000,109142579
45540000000,109164488
45550000000,109186367
45560000000,109208401
45570000000,109230129
45580000000,109252126
45590000000,109273984
45600000000,109296095
45610000000,109317719
45620000000,109339570
45630000000,109361512
45640000000,109383339
45650000000,109405340
45660000000,109427210
45670000000,109449173
45680000000,109471200
45690000000,109493158
45700000000,109515189
45710000000,109537056
45720000000,109558907
45730000000,109580703
45740000000,109602435
45750000000,109624527
45760000000,109646325
45770000000,109668247
45780000000,109690138
45790000000,109712121
45800000000,109734140
45810000000,109756193
45820000000,109778008
45830000000,109799948
45840000000,109821865
45850000000,109843670
45860000000,109865735
45870000000,109887612
45880000000,109909751
45890000000,109931717
45900000000,109953779
45910000000,109975513
45920000000,109997403
45930000000,110019032
45940000000,110040922
45950000000,110062782
45960000000,110084728
45970000000,110106560
45980000000,110128483
45990000000,110150470
46000000000,110172484
46010000000,110194102
46020000000,110216021
46030000000,110238003
46040000000,110259619
46050000000,110281597
46060000000,110303543
46070000000,110325382
46080000000,110347115
46090000000,110368904
46100000000,110390687
46110000000,110412654
46120000000,110434694
46130000000,110456412
